ID,Exec,FO,Tempo
1275-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,0,362.780000,1051.722185
1275-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,1,412.855000,834.546170
1275-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,2,452.825000,819.565563
1275-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,3,196.525000,776.614555
1275-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,4,66.150000,703.071232
1275-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,5,449.350000,901.776285
1275-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,6,307.230000,831.329607
1275-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,7,61.900000,746.611866
1275-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,8,370.435000,853.515368
1275-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,9,101.750000,747.626601
