ID,Exec,FO,Tempo
1070-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.1000,0,70.785000,1509.167571
1070-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.1000,1,231.545000,1843.358843
1070-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.1000,2,55.050000,1518.760005
1070-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.1000,3,87.820000,1486.388407
1070-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.1000,4,149.950000,1574.174031
1070-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.1000,5,71.600000,1503.993178
1070-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.1000,6,55.100000,1486.968728
1070-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.1000,7,223.655000,1532.152116
1070-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.1000,8,54.950000,1516.485868
1070-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.1000,9,59.950000,1477.917875
