ID,Exec,FO,Tempo
836-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,0,55.450000,771.279001
836-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,1,54.800000,684.365596
836-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,2,151.090000,779.565800
836-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,3,45.485000,692.793179
836-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,4,244.570000,819.682599
836-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,5,131.420000,706.534580
836-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,6,14.950000,746.564507
836-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,7,231.695000,738.480902
836-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,8,58.500000,771.691009
836-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.ROLETA.1000,9,58.225000,687.968076
