ID,Exec,FO,Tempo
1239-0.01.0.95.200.20.0.8.MULTIPLOS_PONTOS_4.ROLETA.500,0,229.930000,383.280959
1239-0.01.0.95.200.20.0.8.MULTIPLOS_PONTOS_4.ROLETA.500,1,52.750000,315.855390
1239-0.01.0.95.200.20.0.8.MULTIPLOS_PONTOS_4.ROLETA.500,2,299.800000,502.134362
1239-0.01.0.95.200.20.0.8.MULTIPLOS_PONTOS_4.ROLETA.500,3,400.640000,464.041764
1239-0.01.0.95.200.20.0.8.MULTIPLOS_PONTOS_4.ROLETA.500,4,237.795000,349.672341
1239-0.01.0.95.200.20.0.8.MULTIPLOS_PONTOS_4.ROLETA.500,5,161.940000,375.025215
1239-0.01.0.95.200.20.0.8.MULTIPLOS_PONTOS_4.ROLETA.500,6,407.820000,468.203151
1239-0.01.0.95.200.20.0.8.MULTIPLOS_PONTOS_4.ROLETA.500,7,368.555000,491.938007
1239-0.01.0.95.200.20.0.8.MULTIPLOS_PONTOS_4.ROLETA.500,8,384.090000,381.743106
1239-0.01.0.95.200.20.0.8.MULTIPLOS_PONTOS_4.ROLETA.500,9,55.000000,368.062383
