ID,Exec,FO,Tempo
1250-0.01.0.95.200.20.0.8.SEGMENTADO.ROLETA.1000,0,302.055000,420.375125
1250-0.01.0.95.200.20.0.8.SEGMENTADO.ROLETA.1000,1,53.900000,385.006048
1250-0.01.0.95.200.20.0.8.SEGMENTADO.ROLETA.1000,2,56.000000,382.520416
1250-0.01.0.95.200.20.0.8.SEGMENTADO.ROLETA.1000,3,54.150000,319.533623
1250-0.01.0.95.200.20.0.8.SEGMENTADO.ROLETA.1000,4,276.425000,456.808467
1250-0.01.0.95.200.20.0.8.SEGMENTADO.ROLETA.1000,5,335.755000,459.180870
1250-0.01.0.95.200.20.0.8.SEGMENTADO.ROLETA.1000,6,299.165000,405.143505
1250-0.01.0.95.200.20.0.8.SEGMENTADO.ROLETA.1000,7,435.400000,403.199476
1250-0.01.0.95.200.20.0.8.SEGMENTADO.ROLETA.1000,8,258.255000,409.830967
1250-0.01.0.95.200.20.0.8.SEGMENTADO.ROLETA.1000,9,211.660000,391.095257
