ID,Exec,FO,Tempo
1662-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.500,0,51.650000,310.708755
1662-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.500,1,46.900000,308.660702
1662-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.500,2,72.680000,311.657311
1662-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.500,3,52.150000,311.785218
1662-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.500,4,52.650000,307.831508
1662-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.500,5,52.550000,311.299584
1662-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.500,6,51.650000,311.218995
1662-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.500,7,38.450000,307.469974
1662-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.500,8,53.500000,311.243425
1662-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.500,9,53.750000,312.497457
