ID,Exec,FO,Tempo
188-0.005.0.95.400.10.0.5.UM_PONTO.ROLETA.1000,0,15.900000,791.457490
188-0.005.0.95.400.10.0.5.UM_PONTO.ROLETA.1000,1,15.925000,700.260278
188-0.005.0.95.400.10.0.5.UM_PONTO.ROLETA.1000,2,17.400000,789.704450
188-0.005.0.95.400.10.0.5.UM_PONTO.ROLETA.1000,3,16.550000,724.104540
188-0.005.0.95.400.10.0.5.UM_PONTO.ROLETA.1000,4,13.150000,792.511754
188-0.005.0.95.400.10.0.5.UM_PONTO.ROLETA.1000,5,13.900000,711.001872
188-0.005.0.95.400.10.0.5.UM_PONTO.ROLETA.1000,6,12.000000,782.710106
188-0.005.0.95.400.10.0.5.UM_PONTO.ROLETA.1000,7,20.200000,716.536755
188-0.005.0.95.400.10.0.5.UM_PONTO.ROLETA.1000,8,7.950000,786.394338
188-0.005.0.95.400.10.0.5.UM_PONTO.ROLETA.1000,9,10.100000,704.966471
