ID,Exec,FO,Tempo
1261-0.01.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.750,0,11.600000,768.869318
1261-0.01.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.750,1,11.050000,691.312206
1261-0.01.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.750,2,9.250000,773.958193
1261-0.01.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.750,3,11.350000,693.847390
1261-0.01.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.750,4,6.950000,773.363398
1261-0.01.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.750,5,11.050000,692.945337
1261-0.01.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.750,6,7.300000,772.123200
1261-0.01.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.750,7,8.800000,699.785961
1261-0.01.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.750,8,9.000000,770.279585
1261-0.01.0.95.400.10.0.5.UM_PONTO.TORNEIO_2.750,9,11.300000,697.422463
