ID,Exec,FO,Tempo
1714-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.750,0,6.805000,38.040210
1714-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.750,1,29.340000,37.904560
1714-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.750,2,22.650000,37.726652
1714-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.750,3,48.400000,37.337893
1714-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.750,4,9.510000,37.904076
1714-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.750,5,19.850000,37.963668
1714-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.750,6,20.950000,38.636307
1714-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.750,7,23.300000,37.659949
1714-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.750,8,27.250000,38.579796
1714-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.750,9,22.300000,37.841295
