ID,Exec,FO,Tempo
1696-0.01.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,0,495.115000,466.767687
1696-0.01.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,1,494.560000,514.235550
1696-0.01.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,2,500.675000,487.803265
1696-0.01.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,3,54.550000,329.867968
1696-0.01.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,4,496.245000,530.488710
1696-0.01.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,5,500.395000,524.151152
1696-0.01.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,6,466.325000,485.609413
1696-0.01.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,7,499.640000,520.427283
1696-0.01.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,8,492.400000,509.785548
1696-0.01.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.750,9,422.875000,626.708467
