ID,Exec,FO,Tempo
2159-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.1000,0,213.695000,158.867815
2159-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.1000,1,43.480000,156.307334
2159-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.1000,2,53.750000,152.892215
2159-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.1000,3,54.000000,154.186670
2159-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.1000,4,54.000000,151.812732
2159-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.1000,5,66.100000,156.387277
2159-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.1000,6,38.810000,154.363542
2159-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.1000,7,59.850000,154.615763
2159-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.1000,8,56.945000,152.426155
2159-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.1000,9,54.850000,151.557609
