ID,Exec,FO,Tempo
1078-0.005.0.99.800.20.0.8.UNIFORME.ROLETA.750,0,224.530000,158.214989
1078-0.005.0.99.800.20.0.8.UNIFORME.ROLETA.750,1,54.800000,152.644130
1078-0.005.0.99.800.20.0.8.UNIFORME.ROLETA.750,2,54.150000,155.510724
1078-0.005.0.99.800.20.0.8.UNIFORME.ROLETA.750,3,54.700000,151.270512
1078-0.005.0.99.800.20.0.8.UNIFORME.ROLETA.750,4,75.360000,153.364670
1078-0.005.0.99.800.20.0.8.UNIFORME.ROLETA.750,5,56.960000,153.214278
1078-0.005.0.99.800.20.0.8.UNIFORME.ROLETA.750,6,76.740000,152.985671
1078-0.005.0.99.800.20.0.8.UNIFORME.ROLETA.750,7,69.350000,154.257195
1078-0.005.0.99.800.20.0.8.UNIFORME.ROLETA.750,8,55.600000,153.587277
1078-0.005.0.99.800.20.0.8.UNIFORME.ROLETA.750,9,55.250000,149.853272
