ID,Exec,FO,Tempo
1698-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.500,0,54.250000,321.901056
1698-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.500,1,91.090000,336.240136
1698-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.500,2,209.940000,373.605419
1698-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.500,3,56.490000,330.738002
1698-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.500,4,53.900000,321.246129
1698-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.500,5,54.050000,328.361628
1698-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.500,6,54.100000,325.642195
1698-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.500,7,103.135000,335.491310
1698-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.500,8,96.185000,330.356133
1698-0.01.0.99.200.10.0.8.SEGMENTADO.ROLETA.500,9,61.250000,323.718861
