ID,Exec,FO,Tempo
1711-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,0,5.800000,38.339821
1711-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,1,6.700000,38.728890
1711-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,2,5.325000,38.186245
1711-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,3,4.800000,38.502843
1711-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,4,8.800000,38.274309
1711-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,5,5.850000,38.288943
1711-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,6,6.000000,37.963645
1711-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,7,4.700000,38.573637
1711-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,8,5.450000,38.196789
1711-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,9,5.650000,38.434956
