ID,Exec,FO,Tempo
848-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.1000,0,101.350000,804.888564
848-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.1000,1,55.300000,704.697924
848-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.1000,2,436.900000,1146.322496
848-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.1000,3,487.020000,1058.986823
848-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.1000,4,499.210000,1208.481360
848-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.1000,5,403.840000,1305.362819
848-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.1000,6,425.895000,1318.218981
848-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.1000,7,476.215000,1264.201309
848-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.1000,8,462.625000,905.556226
848-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.1000,9,490.825000,1098.393489
