ID,Exec,FO,Tempo
1074-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_4.500,0,496.000000,2309.658802
1074-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_4.500,1,491.950000,2360.345153
1074-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_4.500,2,489.750000,2142.398632
1074-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_4.500,3,496.550000,2884.791671
1074-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_4.500,4,495.950000,2389.812725
1074-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_4.500,5,491.200000,2276.097499
1074-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_4.500,6,66.900000,1569.524809
1074-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_4.500,7,495.020000,2283.107578
1074-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_4.500,8,486.350000,2935.033239
1074-0.005.0.99.800.20.0.8.UNIFORME.TORNEIO_4.500,9,501.960000,2970.064730
