ID,Exec,FO,Tempo
582-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.500,0,16.480000,323.769097
582-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.500,1,51.800000,385.844432
582-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.500,2,54.650000,391.990146
582-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.500,3,54.950000,390.365700
582-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.500,4,29.695000,321.892343
582-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.500,5,60.500000,393.001661
582-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.500,6,121.845000,402.630594
582-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.500,7,55.700000,379.159978
582-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.500,8,239.770000,375.643191
582-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.500,9,58.320000,391.774458
