ID,Exec,FO,Tempo
611-0.005.0.99.200.10.0.8.MULTIPLOS_PONTOS_4.ROLETA.1000,0,44.905000,328.627257
611-0.005.0.99.200.10.0.8.MULTIPLOS_PONTOS_4.ROLETA.1000,1,70.705000,401.163139
611-0.005.0.99.200.10.0.8.MULTIPLOS_PONTOS_4.ROLETA.1000,2,57.580000,402.722966
611-0.005.0.99.200.10.0.8.MULTIPLOS_PONTOS_4.ROLETA.1000,3,152.165000,401.142466
611-0.005.0.99.200.10.0.8.MULTIPLOS_PONTOS_4.ROLETA.1000,4,65.855000,339.342537
611-0.005.0.99.200.10.0.8.MULTIPLOS_PONTOS_4.ROLETA.1000,5,54.650000,396.700968
611-0.005.0.99.200.10.0.8.MULTIPLOS_PONTOS_4.ROLETA.1000,6,54.000000,393.447291
611-0.005.0.99.200.10.0.8.MULTIPLOS_PONTOS_4.ROLETA.1000,7,212.630000,428.119376
611-0.005.0.99.200.10.0.8.MULTIPLOS_PONTOS_4.ROLETA.1000,8,54.500000,362.129235
611-0.005.0.99.200.10.0.8.MULTIPLOS_PONTOS_4.ROLETA.1000,9,54.400000,398.731362
