ID,Exec,FO,Tempo
1710-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.500,0,5.300000,38.470202
1710-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.500,1,6.975000,38.252677
1710-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.500,2,7.740000,38.421661
1710-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.500,3,4.000000,38.453711
1710-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.500,4,4.350000,38.670712
1710-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.500,5,5.825000,38.184272
1710-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.500,6,5.765000,38.728734
1710-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.500,7,5.200000,38.281232
1710-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.500,8,5.370000,38.219427
1710-0.01.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.500,9,6.070000,38.134828
