ID,Exec,FO,Tempo
615-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.500,0,494.215000,636.041623
615-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.500,1,459.845000,735.232801
615-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.500,2,456.995000,712.771761
615-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.500,3,403.700000,465.328747
615-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.500,4,473.970000,584.259199
615-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.500,5,396.400000,732.715109
615-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.500,6,461.255000,685.751624
615-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.500,7,491.650000,748.344423
615-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.500,8,492.250000,604.645878
615-0.005.0.99.200.10.0.8.SEGMENTADO.TORNEIO_4.500,9,499.175000,624.094650
