ID,Exec,FO,Tempo
636-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.500,0,5.550000,36.498869
636-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.500,1,5.150000,37.170424
636-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.500,2,4.550000,36.437043
636-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.500,3,4.700000,36.549388
636-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.500,4,5.595000,37.050725
636-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.500,5,5.350000,36.682540
636-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.500,6,5.050000,38.190935
636-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.500,7,6.370000,37.006022
636-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.500,8,5.750000,37.549258
636-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.500,9,5.400000,37.242511
