ID,Exec,FO,Tempo
1626-0.01.0.99.200.10.0.5.UM_PONTO.ROLETA.500,0,5.100000,318.593750
1626-0.01.0.99.200.10.0.5.UM_PONTO.ROLETA.500,1,5.615000,320.881858
1626-0.01.0.99.200.10.0.5.UM_PONTO.ROLETA.500,2,4.550000,320.513199
1626-0.01.0.99.200.10.0.5.UM_PONTO.ROLETA.500,3,8.000000,319.966935
1626-0.01.0.99.200.10.0.5.UM_PONTO.ROLETA.500,4,4.850000,319.884170
1626-0.01.0.99.200.10.0.5.UM_PONTO.ROLETA.500,5,8.050000,318.749688
1626-0.01.0.99.200.10.0.5.UM_PONTO.ROLETA.500,6,5.500000,319.781064
1626-0.01.0.99.200.10.0.5.UM_PONTO.ROLETA.500,7,6.660000,321.040135
1626-0.01.0.99.200.10.0.5.UM_PONTO.ROLETA.500,8,6.700000,322.164109
1626-0.01.0.99.200.10.0.5.UM_PONTO.ROLETA.500,9,5.500000,319.733017
