ID,Exec,FO,Tempo
215-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.1000,0,264.680000,100.534406
215-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.1000,1,378.510000,112.584149
215-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.1000,2,390.135000,126.557319
215-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.1000,3,395.805000,122.408520
215-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.1000,4,389.555000,112.457716
215-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.1000,5,489.945000,103.758606
215-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.1000,6,54.700000,78.113451
215-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.1000,7,385.695000,127.874866
215-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.1000,8,396.345000,124.645103
215-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.1000,9,63.195000,86.876894
