ID,Exec,FO,Tempo
856-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.750,0,4.970000,76.795701
856-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.750,1,6.225000,77.053848
856-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.750,2,6.500000,76.787463
856-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.750,3,5.600000,76.524221
856-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.750,4,5.750000,77.395813
856-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.750,5,5.075000,77.334991
856-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.750,6,5.190000,77.483744
856-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.750,7,5.380000,76.815561
856-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.750,8,5.270000,76.439376
856-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.750,9,8.105000,76.623132
