ID,Exec,FO,Tempo
1653-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,0,103.835000,331.664717
1653-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,1,54.600000,312.637486
1653-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,2,43.735000,318.810862
1653-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,3,55.225000,309.269062
1653-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,4,54.850000,315.198472
1653-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,5,50.200000,310.336135
1653-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,6,81.825000,319.323932
1653-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,7,57.335000,313.688080
1653-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,8,53.500000,313.127909
1653-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.500,9,26.280000,311.490512
