ID,Exec,FO,Tempo
209-0.005.0.95.400.10.0.5.SEGMENTADO.TORNEIO_2.1000,0,495.425000,118.372596
209-0.005.0.95.400.10.0.5.SEGMENTADO.TORNEIO_2.1000,1,487.665000,95.097328
209-0.005.0.95.400.10.0.5.SEGMENTADO.TORNEIO_2.1000,2,54.900000,77.824776
209-0.005.0.95.400.10.0.5.SEGMENTADO.TORNEIO_2.1000,3,461.220000,116.602854
209-0.005.0.95.400.10.0.5.SEGMENTADO.TORNEIO_2.1000,4,493.415000,118.456361
209-0.005.0.95.400.10.0.5.SEGMENTADO.TORNEIO_2.1000,5,493.655000,122.111701
209-0.005.0.95.400.10.0.5.SEGMENTADO.TORNEIO_2.1000,6,489.825000,111.955402
209-0.005.0.95.400.10.0.5.SEGMENTADO.TORNEIO_2.1000,7,500.150000,113.885853
209-0.005.0.95.400.10.0.5.SEGMENTADO.TORNEIO_2.1000,8,501.895000,128.432222
209-0.005.0.95.400.10.0.5.SEGMENTADO.TORNEIO_2.1000,9,499.995000,128.239770
