ID,Exec,FO,Tempo
631-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,0,5.800000,37.704075
631-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,1,7.350000,37.674226
631-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,2,7.685000,38.042697
631-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,3,7.300000,39.340114
631-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,4,6.900000,38.575898
631-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,5,7.200000,38.369747
631-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,6,5.500000,38.052198
631-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,7,5.900000,38.410430
631-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,8,7.750000,37.994966
631-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_2.750,9,6.015000,37.614666
