ID,Exec,FO,Tempo
858-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_4.500,0,29.565000,77.001647
858-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_4.500,1,53.150000,75.128261
858-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_4.500,2,22.150000,76.509666
858-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_4.500,3,53.350000,75.263006
858-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_4.500,4,23.500000,76.403391
858-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_4.500,5,28.350000,76.038149
858-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_4.500,6,9.980000,76.721239
858-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_4.500,7,15.950000,76.660572
858-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_4.500,8,16.575000,76.368855
858-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_4.500,9,22.550000,76.082454
