ID,Exec,FO,Tempo
1671-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.500,0,4.950000,323.225654
1671-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.500,1,4.500000,325.077309
1671-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.500,2,5.700000,321.930103
1671-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.500,3,3.100000,325.636917
1671-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.500,4,5.050000,323.848371
1671-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.500,5,4.250000,324.626022
1671-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.500,6,5.900000,323.848095
1671-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.500,7,5.600000,325.067826
1671-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.500,8,4.665000,324.933380
1671-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.500,9,5.500000,324.849792
