ID,Exec,FO,Tempo
1069-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.750,0,55.150000,1485.380258
1069-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.750,1,54.600000,1477.362536
1069-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.750,2,186.925000,1541.899853
1069-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.750,3,55.050000,1497.487229
1069-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.750,4,178.905000,1594.899450
1069-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.750,5,69.100000,1506.217044
1069-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.750,6,29.595000,1493.584844
1069-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.750,7,54.600000,1489.149533
1069-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.750,8,131.110000,1503.136018
1069-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.750,9,54.500000,1488.465749
