ID,Exec,FO,Tempo
1492-0.01.0.95.800.10.0.8.UM_PONTO.ROLETA.750,0,14.800000,1526.534728
1492-0.01.0.95.800.10.0.8.UM_PONTO.ROLETA.750,1,6.465000,1526.823614
1492-0.01.0.95.800.10.0.8.UM_PONTO.ROLETA.750,2,6.900000,1526.736052
1492-0.01.0.95.800.10.0.8.UM_PONTO.ROLETA.750,3,8.090000,1534.815135
1492-0.01.0.95.800.10.0.8.UM_PONTO.ROLETA.750,4,12.940000,1528.966044
1492-0.01.0.95.800.10.0.8.UM_PONTO.ROLETA.750,5,17.150000,1533.878625
1492-0.01.0.95.800.10.0.8.UM_PONTO.ROLETA.750,6,7.530000,1525.893624
1492-0.01.0.95.800.10.0.8.UM_PONTO.ROLETA.750,7,7.250000,1542.956951
1492-0.01.0.95.800.10.0.8.UM_PONTO.ROLETA.750,8,11.300000,1537.524988
1492-0.01.0.95.800.10.0.8.UM_PONTO.ROLETA.750,9,8.200000,1526.534074
