ID,Exec,FO,Tempo
637-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.750,0,5.900000,37.511408
637-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.750,1,6.950000,36.758342
637-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.750,2,6.750000,37.442225
637-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.750,3,5.725000,37.411373
637-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.750,4,4.850000,36.629258
637-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.750,5,5.350000,37.209691
637-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.750,6,5.100000,37.130930
637-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.750,7,4.800000,36.422269
637-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.750,8,6.050000,37.548388
637-0.005.0.99.200.20.0.5.UM_PONTO.ROLETA.750,9,9.700000,36.876673
