ID,Exec,FO,Tempo
1284-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.500,0,213.120000,785.591691
1284-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.500,1,54.600000,709.706518
1284-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.500,2,55.050000,771.288940
1284-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.500,3,401.495000,755.158931
1284-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.500,4,432.745000,873.450260
1284-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.500,5,465.125000,843.255368
1284-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.500,6,379.920000,1022.705982
1284-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.500,7,101.100000,717.398932
1284-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.500,8,359.110000,843.346488
1284-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_4.ROLETA.500,9,245.280000,723.047397
