ID,Exec,FO,Tempo
628-0.005.0.99.200.10.0.8.UNIFORME.ROLETA.750,0,176.090000,44.744202
628-0.005.0.99.200.10.0.8.UNIFORME.ROLETA.750,1,54.150000,39.684373
628-0.005.0.99.200.10.0.8.UNIFORME.ROLETA.750,2,57.390000,39.247583
628-0.005.0.99.200.10.0.8.UNIFORME.ROLETA.750,3,54.400000,39.685348
628-0.005.0.99.200.10.0.8.UNIFORME.ROLETA.750,4,51.250000,38.523396
628-0.005.0.99.200.10.0.8.UNIFORME.ROLETA.750,5,71.700000,40.131510
628-0.005.0.99.200.10.0.8.UNIFORME.ROLETA.750,6,53.850000,39.433028
628-0.005.0.99.200.10.0.8.UNIFORME.ROLETA.750,7,54.250000,40.458744
628-0.005.0.99.200.10.0.8.UNIFORME.ROLETA.750,8,190.325000,46.064920
628-0.005.0.99.200.10.0.8.UNIFORME.ROLETA.750,9,24.150000,39.398383
