ID,Exec,FO,Tempo
1655-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.1000,0,56.085000,314.352218
1655-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.1000,1,137.325000,327.653397
1655-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.1000,2,57.200000,312.485081
1655-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.1000,3,53.350000,313.095181
1655-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.1000,4,44.325000,318.584783
1655-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.1000,5,53.850000,316.189557
1655-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.1000,6,13.350000,308.593238
1655-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.1000,7,48.775000,309.602464
1655-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.1000,8,121.890000,327.125793
1655-0.01.0.99.200.10.0.5.SEGMENTADO.ROLETA.1000,9,48.000000,309.870292
