ID,Exec,FO,Tempo
633-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.500,0,20.600000,38.682507
633-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.500,1,56.400000,37.445951
633-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.500,2,53.300000,37.754440
633-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.500,3,55.800000,37.818005
633-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.500,4,12.750000,37.735888
633-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.500,5,54.100000,37.552058
633-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.500,6,51.250000,37.557037
633-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.500,7,53.400000,38.063822
633-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.500,8,53.500000,38.408185
633-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.500,9,51.850000,38.054674
