ID,Exec,FO,Tempo
555-0.005.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,0,54.650000,364.992742
555-0.005.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,1,54.700000,393.276284
555-0.005.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,2,19.995000,389.367257
555-0.005.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,3,129.700000,366.580265
555-0.005.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,4,169.435000,393.408011
555-0.005.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,5,7.025000,380.679477
555-0.005.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,6,53.400000,386.627947
555-0.005.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,7,55.250000,353.045445
555-0.005.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,8,6.450000,354.926840
555-0.005.0.99.200.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.500,9,87.115000,400.040794
