ID,Exec,FO,Tempo
590-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,0,6.475000,408.082331
590-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,1,5.395000,361.161472
590-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,2,8.490000,379.958828
590-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,3,6.895000,408.233978
590-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,4,8.200000,407.147384
590-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,5,9.300000,350.788539
590-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,6,5.600000,393.553316
590-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,7,7.680000,407.786462
590-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,8,7.595000,406.705113
590-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,9,7.185000,336.818113
