ID,Exec,FO,Tempo
635-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.1000,0,52.850000,36.815635
635-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.1000,1,53.550000,37.804898
635-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.1000,2,52.850000,38.398416
635-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.1000,3,52.350000,37.645278
635-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.1000,4,51.350000,37.804115
635-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.1000,5,52.250000,37.405075
635-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.1000,6,53.250000,37.748600
635-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.1000,7,22.950000,37.518339
635-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.1000,8,23.050000,37.415252
635-0.005.0.99.200.20.0.5.UM_PONTO.TORNEIO_4.1000,9,31.800000,37.896650
