ID,Exec,FO,Tempo
1663-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.750,0,48.450000,307.492982
1663-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.750,1,53.750000,316.541568
1663-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.750,2,54.750000,313.306416
1663-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.750,3,46.010000,318.518501
1663-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.750,4,52.550000,313.386946
1663-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.750,5,57.550000,311.163444
1663-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.750,6,54.250000,314.142513
1663-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.750,7,103.530000,324.765254
1663-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.750,8,40.810000,319.988074
1663-0.01.0.99.200.10.0.5.UNIFORME.ROLETA.750,9,79.380000,318.794757
