ID,Exec,FO,Tempo
2147-0.01.0.99.800.20.0.8.SEGMENTADO.TORNEIO_4.1000,0,490.600000,2219.086618
2147-0.01.0.99.800.20.0.8.SEGMENTADO.TORNEIO_4.1000,1,496.200000,2268.354630
2147-0.01.0.99.800.20.0.8.SEGMENTADO.TORNEIO_4.1000,2,490.100000,2112.827236
2147-0.01.0.99.800.20.0.8.SEGMENTADO.TORNEIO_4.1000,3,498.900000,2302.629750
2147-0.01.0.99.800.20.0.8.SEGMENTADO.TORNEIO_4.1000,4,501.525000,2020.265674
2147-0.01.0.99.800.20.0.8.SEGMENTADO.TORNEIO_4.1000,5,489.900000,2015.667709
2147-0.01.0.99.800.20.0.8.SEGMENTADO.TORNEIO_4.1000,6,55.150000,1555.467213
2147-0.01.0.99.800.20.0.8.SEGMENTADO.TORNEIO_4.1000,7,55.050000,1532.133606
2147-0.01.0.99.800.20.0.8.SEGMENTADO.TORNEIO_4.1000,8,488.735000,2156.877269
2147-0.01.0.99.800.20.0.8.SEGMENTADO.TORNEIO_4.1000,9,427.290000,3001.432098
