ID,Exec,FO,Tempo
1068-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,0,55.050000,1512.844612
1068-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,1,108.965000,1505.963592
1068-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,2,54.450000,1508.487088
1068-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,3,60.290000,1510.585287
1068-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,4,54.750000,1512.001643
1068-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,5,54.700000,1504.171251
1068-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,6,54.800000,1492.924825
1068-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,7,54.850000,1504.790946
1068-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,8,54.350000,1479.370900
1068-0.005.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,9,62.380000,1512.635521
