ID,Exec,FO,Tempo
641-0.005.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.1000,0,482.265000,65.561719
641-0.005.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.1000,1,225.830000,39.098395
641-0.005.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.1000,2,102.600000,40.960408
641-0.005.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.1000,3,401.680000,52.472400
641-0.005.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.1000,4,449.775000,71.670993
641-0.005.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.1000,5,55.200000,38.825801
641-0.005.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.1000,6,409.210000,72.877088
641-0.005.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.1000,7,356.585000,40.288221
641-0.005.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.1000,8,410.670000,73.953564
641-0.005.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.1000,9,54.550000,38.694483
