ID,Exec,FO,Tempo
1672-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.750,0,6.800000,322.949428
1672-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.750,1,5.000000,325.256911
1672-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.750,2,5.800000,324.192719
1672-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.750,3,5.920000,323.975737
1672-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.750,4,5.165000,324.696819
1672-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.750,5,3.750000,323.707618
1672-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.750,6,4.950000,325.486206
1672-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.750,7,6.275000,320.884853
1672-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.750,8,4.690000,323.385407
1672-0.01.0.99.200.10.0.8.UM_PONTO.ROLETA.750,9,4.950000,324.048112
