ID,Exec,FO,Tempo
857-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.1000,0,6.200000,76.088344
857-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.1000,1,5.945000,76.608184
857-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.1000,2,4.250000,78.043108
857-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.1000,3,6.600000,76.990191
857-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.1000,4,7.995000,76.365732
857-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.1000,5,5.860000,76.872894
857-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.1000,6,7.400000,76.603884
857-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.1000,7,6.100000,76.248511
857-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.1000,8,12.335000,76.639354
857-0.005.0.99.400.20.0.8.UM_PONTO.TORNEIO_2.1000,9,6.430000,76.749933
