ID,Exec,FO,Tempo
593-0.005.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,0,5.800000,360.194674
593-0.005.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,1,4.300000,381.047126
593-0.005.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,2,6.500000,406.104954
593-0.005.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,3,5.900000,405.655562
593-0.005.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,4,5.595000,346.239424
593-0.005.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,5,5.450000,388.986814
593-0.005.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,6,7.070000,405.026676
593-0.005.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,7,4.050000,407.285590
593-0.005.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,8,5.400000,336.475850
593-0.005.0.99.200.10.0.8.UM_PONTO.ROLETA.1000,9,4.725000,399.973400
