ID,Exec,FO,Tempo
1293-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.500,0,100.850000,76.375820
1293-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.500,1,54.800000,74.711481
1293-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.500,2,455.685000,88.670478
1293-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.500,3,311.945000,81.847559
1293-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.500,4,359.190000,82.827338
1293-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.500,5,101.900000,76.978360
1293-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.500,6,54.950000,76.340184
1293-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.500,7,358.540000,82.333794
1293-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.500,8,54.650000,76.111624
1293-0.01.0.95.400.10.0.5.SEGMENTADO.ROLETA.500,9,412.265000,84.416996
