ID,Exec,FO,Tempo
173-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.1000,0,405.195000,651.697364
173-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.1000,1,391.360000,637.571560
173-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.1000,2,54.000000,478.055014
173-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.1000,3,466.205000,606.479208
173-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.1000,4,100.850000,321.413797
173-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.1000,5,391.370000,748.799245
173-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.1000,6,213.470000,388.432508
173-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.1000,7,55.500000,496.471618
173-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.1000,8,55.300000,519.180391
173-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.1000,9,54.500000,418.993630
