ID,Exec,FO,Tempo
1276-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.750,0,383.115000,802.119488
1276-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.750,1,346.590000,807.234376
1276-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.750,2,357.740000,1029.795087
1276-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.750,3,368.975000,944.777537
1276-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.750,4,396.450000,825.260665
1276-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.750,5,405.935000,752.968114
1276-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.750,6,369.305000,884.396936
1276-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.750,7,430.870000,809.314107
1276-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.750,8,212.115000,742.193519
1276-0.01.0.95.400.10.0.5.MULTIPLOS_PONTOS_2.ROLETA.750,9,55.000000,736.047323
