ID,Exec,FO,Tempo
1670-0.01.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,0,7.875000,326.622139
1670-0.01.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,1,7.950000,326.297638
1670-0.01.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,2,6.695000,328.438630
1670-0.01.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,3,5.250000,329.871790
1670-0.01.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,4,6.335000,326.169938
1670-0.01.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,5,6.110000,326.347942
1670-0.01.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,6,8.450000,325.446758
1670-0.01.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,7,6.050000,327.507131
1670-0.01.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,8,6.050000,326.258713
1670-0.01.0.99.200.10.0.8.UM_PONTO.TORNEIO_4.1000,9,5.845000,328.166356
