ID,Exec,FO,Tempo
2157-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.500,0,54.400000,153.251168
2157-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.500,1,67.725000,154.283492
2157-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.500,2,55.700000,152.181568
2157-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.500,3,54.600000,154.035787
2157-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.500,4,54.050000,155.567000
2157-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.500,5,64.355000,152.528622
2157-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.500,6,54.150000,153.253201
2157-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.500,7,77.880000,153.452308
2157-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.500,8,70.650000,152.092911
2157-0.01.0.99.800.20.0.8.UNIFORME.ROLETA.500,9,56.835000,155.210790
