ID,Exec,FO,Tempo
171-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.500,0,471.395000,526.115788
171-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.500,1,485.750000,528.034975
171-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.500,2,55.050000,393.980036
171-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.500,3,493.630000,681.883702
171-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.500,4,54.250000,349.021119
171-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.500,5,55.000000,380.244189
171-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.500,6,380.960000,722.490307
171-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.500,7,472.200000,421.174754
171-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.500,8,54.600000,403.985435
171-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_2.500,9,474.825000,531.491334
