ID,Exec,FO,Tempo
2148-0.01.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,0,54.750000,1509.282963
2148-0.01.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,1,80.995000,1518.499509
2148-0.01.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,2,68.755000,1494.515911
2148-0.01.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,3,54.500000,1481.495527
2148-0.01.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,4,53.250000,1467.192150
2148-0.01.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,5,93.200000,1491.731940
2148-0.01.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,6,54.800000,1500.286686
2148-0.01.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,7,53.950000,1471.917546
2148-0.01.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,8,54.350000,1489.680875
2148-0.01.0.99.800.20.0.8.SEGMENTADO.ROLETA.500,9,54.150000,1486.225599
