ID,Exec,FO,Tempo
1242-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_2.500,0,484.050000,506.550139
1242-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_2.500,1,482.030000,437.271106
1242-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_2.500,2,55.050000,385.555150
1242-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_2.500,3,481.805000,517.244857
1242-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_2.500,4,444.545000,427.607972
1242-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_2.500,5,55.050000,362.410070
1242-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_2.500,6,476.155000,515.131860
1242-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_2.500,7,401.755000,591.027984
1242-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_2.500,8,480.000000,448.828423
1242-0.01.0.95.200.20.0.8.SEGMENTADO.TORNEIO_2.500,9,394.295000,425.196816
