ID,Exec,FO,Tempo
214-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,0,54.600000,75.065286
214-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,1,395.280000,114.665873
214-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,2,383.375000,113.649816
214-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,3,26.550000,74.776432
214-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,4,54.450000,76.534623
214-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,5,391.385000,126.121896
214-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,6,102.100000,83.978560
214-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,7,54.950000,75.947667
214-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,8,371.830000,95.349779
214-0.005.0.95.400.10.0.5.SEGMENTADO.ROLETA.750,9,99.950000,77.868533
