ID,Exec,FO,Tempo
1649-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,0,468.110000,429.392903
1649-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,1,342.940000,355.738853
1649-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,2,419.350000,488.337236
1649-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,3,100.900000,314.709653
1649-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,4,383.610000,543.849603
1649-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,5,54.850000,321.781784
1649-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,6,101.100000,331.137489
1649-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,7,450.630000,463.162449
1649-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,8,54.600000,323.510399
1649-0.01.0.99.200.10.0.5.SEGMENTADO.TORNEIO_2.1000,9,63.020000,312.041108
