ID,Exec,FO,Tempo
176-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.1000,0,24.750000,362.552815
176-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.1000,1,54.800000,329.606597
176-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.1000,2,383.680000,839.465406
176-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.1000,3,476.130000,404.137273
176-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.1000,4,392.665000,787.967869
176-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.1000,5,397.190000,789.288854
176-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.1000,6,485.550000,545.908119
176-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.1000,7,54.650000,510.607082
176-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.1000,8,478.735000,607.245640
176-0.005.0.95.200.20.0.8.UNIFORME.TORNEIO_4.1000,9,489.420000,618.348421
