ID,Exec,FO,Tempo
584-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.1000,0,29.810000,329.387848
584-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.1000,1,55.200000,391.507636
584-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.1000,2,6.450000,384.467238
584-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.1000,3,53.950000,368.817220
584-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.1000,4,46.235000,325.156344
584-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.1000,5,54.200000,393.194412
584-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.1000,6,63.810000,398.542405
584-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.1000,7,59.800000,377.857348
584-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.1000,8,57.900000,332.460438
584-0.005.0.99.200.10.0.5.UNIFORME.ROLETA.1000,9,58.555000,398.812405
