ID,Exec,FO,Tempo
1720-0.01.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.750,0,481.510000,51.195224
1720-0.01.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.750,1,54.850000,38.465770
1720-0.01.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.750,2,99.050000,39.472393
1720-0.01.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.750,3,391.220000,56.665369
1720-0.01.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.750,4,387.285000,65.741750
1720-0.01.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.750,5,379.840000,71.838836
1720-0.01.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.750,6,374.915000,70.943577
1720-0.01.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.750,7,396.090000,55.168759
1720-0.01.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.750,8,490.540000,53.220066
1720-0.01.0.99.200.20.0.5.MULTIPLOS_PONTOS_2.TORNEIO_2.750,9,390.950000,64.401017
