ID,Exec,FO,Tempo
846-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.500,0,499.225000,1138.328800
846-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.500,1,54.750000,711.600089
846-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.500,2,54.850000,783.604531
846-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.500,3,368.060000,868.020048
846-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.500,4,387.930000,1554.562493
846-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.500,5,426.075000,1277.157128
846-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.500,6,54.500000,775.730549
846-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.500,7,410.460000,1507.783991
846-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.500,8,54.900000,718.548733
846-0.005.0.99.400.20.0.5.UNIFORME.TORNEIO_2.500,9,54.850000,771.672557
