ID,Exec,FO,Tempo
413-0.005.0.95.800.10.0.8.UM_PONTO.ROLETA.1000,0,16.550000,1489.614695
413-0.005.0.95.800.10.0.8.UM_PONTO.ROLETA.1000,1,8.500000,1506.749490
413-0.005.0.95.800.10.0.8.UM_PONTO.ROLETA.1000,2,11.600000,1500.400214
413-0.005.0.95.800.10.0.8.UM_PONTO.ROLETA.1000,3,8.150000,1506.183121
413-0.005.0.95.800.10.0.8.UM_PONTO.ROLETA.1000,4,7.300000,1499.836620
413-0.005.0.95.800.10.0.8.UM_PONTO.ROLETA.1000,5,10.900000,1489.025635
413-0.005.0.95.800.10.0.8.UM_PONTO.ROLETA.1000,6,17.350000,1499.033236
413-0.005.0.95.800.10.0.8.UM_PONTO.ROLETA.1000,7,15.200000,1489.137221
413-0.005.0.95.800.10.0.8.UM_PONTO.ROLETA.1000,8,6.850000,1498.782959
413-0.005.0.95.800.10.0.8.UM_PONTO.ROLETA.1000,9,9.850000,1504.933699
