ID,Exec,FO,Tempo
586-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_2.750,0,2.465000,376.726571
586-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_2.750,1,7.175000,369.306202
586-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_2.750,2,3.635000,409.257336
586-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_2.750,3,6.965000,410.038338
586-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_2.750,4,4.525000,362.275442
586-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_2.750,5,4.595000,382.295602
586-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_2.750,6,3.750000,410.241329
586-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_2.750,7,5.890000,409.856134
586-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_2.750,8,3.460000,351.054022
586-0.005.0.99.200.10.0.8.UM_PONTO.TORNEIO_2.750,9,4.250000,394.669416
