ID,Exec,FO,Tempo
1503-0.01.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.500,0,489.500000,1984.223651
1503-0.01.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.500,1,466.300000,1928.759789
1503-0.01.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.500,2,493.105000,2370.963879
1503-0.01.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.500,3,489.750000,2104.590272
1503-0.01.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.500,4,465.790000,2472.271153
1503-0.01.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.500,5,498.535000,2069.019964
1503-0.01.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.500,6,490.925000,2028.927760
1503-0.01.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.500,7,404.330000,2446.962782
1503-0.01.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.500,8,102.350000,1603.676624
1503-0.01.0.95.800.10.0.8.MULTIPLOS_PONTOS_4.TORNEIO_2.500,9,489.510000,2042.380826
