ID,Exec,FO,Tempo
831-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.TORNEIO_4.500,0,496.395000,1300.057462
831-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.TORNEIO_4.500,1,498.790000,1368.752553
831-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.TORNEIO_4.500,2,445.050000,1470.113237
831-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.TORNEIO_4.500,3,498.450000,1339.503974
831-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.TORNEIO_4.500,4,55.000000,715.660142
831-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.TORNEIO_4.500,5,409.765000,1458.163595
831-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.TORNEIO_4.500,6,54.650000,723.176685
831-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.TORNEIO_4.500,7,501.030000,1158.703473
831-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.TORNEIO_4.500,8,499.650000,1282.315195
831-0.005.0.99.400.20.0.5.MULTIPLOS_PONTOS_4.TORNEIO_4.500,9,498.250000,1186.050314
